model,provider,tokens_prompt,tokens_completion,tokens_reasoning,finish_reason,generation_time_ms,cost_total
quill-120b,NimbusServe,2423,314,296,stop,6430,3.967293
quill-120b,Coreline,1865,334,309,stop,2566,3.360874
quill-120b,Fastori,2379,312,287,stop,1699,4.201883
quill-120b,Steadfast,2738,301,275,stop,4277,4.193749
quill-120b,NimbusServe,2181,270,257,stop,7415,3.862921
quill-120b,Fastori,2685,337,313,stop,1651,4.574257
quill-120b,NimbusServe,2001,371,343,stop,6084,3.538138
quill-120b,Steadfast,2685,226,208,stop,3132,4.334892
quill-120b,Coreline,3093,353,327,stop,2655,5.148335
quill-120b,Steadfast,2993,255,238,stop,4077,5.310804
quill-120b,NimbusServe,2882,315,296,stop,5734,5.306492
quill-120b,NimbusServe,2002,410,380,stop,5968,4.292158
quill-120b,Coreline,2849,321,297,stop,2889,5.296343
quill-120b,Fastori,2373,306,286,stop,1447,4.290303
quill-120b,Steadfast,2686,271,251,stop,3608,4.532528
quill-120b,Steadfast,2286,294,277,stop,3089,4.367149
quill-120b,Coreline,2557,414,385,stop,2692,4.642399
quill-120b,NimbusServe,2120,304,286,stop,7688,3.617706
quill-120b,NimbusServe,2207,448,412,stop,7018,4.086537
quill-120b,Fastori,1468,260,244,stop,1484,3.005317
quill-120b,Coreline,3420,196,184,stop,2707,5.681572
quill-120b,Fastori,1874,306,283,stop,1265,3.693103
quill-120b,NimbusServe,2984,282,261,stop,4982,5.334054
quill-120b,Fastori,2913,283,262,stop,1665,4.529769
quill-120b,Fastori,2007,286,262,stop,1431,3.857338
quill-120b,NimbusServe,2575,226,209,stop,5861,4.547402
quill-120b,Steadfast,2763,434,397,stop,4193,4.895725
quill-120b,NimbusServe,1964,261,249,stop,6339,3.660242
quill-120b,NimbusServe,2015,337,309,stop,52828,3.771462
quill-120b,NimbusServe,2464,376,353,stop,6943,4.664402
quill-120b,Fastori,2279,243,223,stop,1251,4.086235
quill-120b,Steadfast,3155,391,357,stop,3828,5.046289
quill-120b,Coreline,3077,186,173,stop,1716,4.736723
quill-120b,NimbusServe,2093,350,322,stop,5984,4.238890
quill-120b,NimbusServe,2702,333,316,stop,4978,5.101649
quill-120b,NimbusServe,3299,325,293,stop,6933,5.498068
quill-120b,Steadfast,3116,278,255,stop,4197,5.040773
quill-120b,NimbusServe,2607,370,337,stop,75696,4.250795
quill-120b,Steadfast,2874,299,278,stop,4101,4.722579
quill-120b,Steadfast,2425,308,283,stop,3365,4.394285
quill-120b,NimbusServe,1833,278,263,stop,6822,3.526188
quill-120b,Coreline,2254,372,342,stop,3134,3.908035
quill-120b,Fastori,3566,324,300,stop,1380,6.252495
quill-120b,NimbusServe,2702,348,328,stop,6755,5.048979
quill-120b,Steadfast,2331,334,311,stop,4199,4.229917
quill-120b,Fastori,1829,410,376,stop,1495,3.734133
quill-120b,Fastori,2184,335,318,stop,1591,4.323223
quill-120b,Steadfast,2560,303,276,stop,3708,4.682504
quill-120b,Fastori,2423,244,225,stop,1830,3.904778
quill-120b,Coreline,2754,292,269,stop,2656,4.756965
quill-120b,Coreline,1861,368,340,stop,3047,3.450865
quill-120b,Steadfast,2902,311,292,stop,4742,4.683695
quill-120b,Coreline,2728,248,236,stop,2354,4.918747
quill-120b,Fastori,2233,361,332,stop,1691,4.446031
quill-120b,Coreline,1865,371,342,stop,2789,3.793426
quill-120b,Steadfast,2432,349,326,stop,3968,3.984792
quill-120b,NimbusServe,1734,250,235,stop,5633,3.376240
quill-120b,NimbusServe,2832,264,244,stop,5050,5.010754
quill-120b,Coreline,2652,236,217,stop,2532,4.472040
quill-120b,Steadfast,3020,400,369,stop,4412,5.640617
quill-120b,Fastori,2078,372,354,stop,1552,3.603250
quill-120b,Fastori,2836,353,327,stop,1508,5.292213
quill-120b,NimbusServe,2291,222,207,stop,6085,3.831191
quill-120b,Coreline,2531,284,263,stop,2754,4.110174
quill-120b,NimbusServe,3277,343,319,stop,5698,5.919683
quill-120b,Steadfast,1577,298,276,stop,4387,3.234994
quill-120b,Fastori,2529,309,291,stop,1714,4.084821
quill-120b,Fastori,3509,255,234,stop,1365,5.737070
quill-120b,NimbusServe,2647,260,240,stop,5157,4.198692
quill-120b,Fastori,2615,298,277,stop,1600,4.333282
quill-120b,NimbusServe,1701,228,213,stop,7296,2.945115
quill-120b,Steadfast,2201,441,403,stop,3507,4.624955
quill-120b,Steadfast,2623,397,367,stop,4861,4.559811
quill-120b,Coreline,2333,424,392,stop,2854,4.455844
quill-120b,Coreline,1877,388,364,stop,2825,3.788538
quill-120b,Fastori,1569,373,357,stop,1616,3.013723
quill-120b,NimbusServe,2993,303,280,stop,98076,5.060284
quill-120b,Fastori,1769,284,262,stop,1460,3.337063
quill-120b,Steadfast,1556,317,299,stop,4232,2.745194
quill-120b,Coreline,2541,353,334,stop,3191,4.122101
quill-120b,Steadfast,2295,327,308,stop,2929,3.783877
quill-120b,Coreline,2078,408,391,stop,2395,3.752662
quill-120b,Steadfast,2762,394,371,stop,4429,4.617028
quill-120b,Steadfast,2238,333,302,stop,3394,4.038963
quill-120b,NimbusServe,2321,207,195,stop,6056,3.935850
quill-120b,Coreline,2773,278,255,stop,2825,4.624947
quill-120b,NimbusServe,2010,303,284,stop,85435,3.647154
quill-120b,Fastori,2100,344,322,stop,1409,3.603630
quill-120b,Steadfast,2395,206,192,stop,4150,3.869987
quill-120b,NimbusServe,1520,219,201,stop,5536,2.695256
quill-120b,NimbusServe,2809,345,326,stop,95330,4.984299
quill-120b,Steadfast,2581,354,332,stop,3623,4.864227
quill-120b,Steadfast,2743,313,288,stop,3776,5.080205
quill-120b,Coreline,2342,400,368,stop,1908,4.340396
quill-120b,Steadfast,2557,234,218,stop,5010,4.438137
quill-120b,Steadfast,2448,290,264,stop,3347,4.525444
quill-120b,Fastori,2599,349,330,stop,1136,4.863282
quill-120b,Fastori,2099,349,335,stop,1465,4.241559
quill-120b,Fastori,2829,357,338,stop,1317,5.392017
quill-120b,Steadfast,2142,271,247,stop,3603,3.915853
quill-120b,Coreline,1721,325,295,stop,2655,3.030727
quill-120b,Coreline,1946,284,260,stop,12551,3.352877
quill-120b,NimbusServe,3021,341,315,stop,4821,5.240744
quill-120b,Steadfast,2681,226,209,stop,4610,4.607604
quill-120b,Coreline,2524,315,297,stop,2614,4.675990
quill-120b,Steadfast,2745,356,333,stop,5071,4.821341
quill-120b,Fastori,2154,242,225,stop,1391,3.756079
quill-120b,NimbusServe,3438,403,380,stop,5324,6.082361
quill-120b,Fastori,2092,337,312,stop,1390,3.812843
quill-120b,NimbusServe,2782,311,288,stop,6705,5.162611
quill-120b,Steadfast,1672,283,259,stop,3691,2.925896
quill-120b,Steadfast,2832,237,220,stop,16929,4.463440
quill-120b,Coreline,1344,233,212,stop,2574,2.741466
quill-120b,NimbusServe,1988,362,337,stop,6550,4.042681
quill-120b,Steadfast,2564,284,266,stop,4501,4.693310
quill-120b,Steadfast,2183,423,393,stop,4277,4.197355
quill-120b,Fastori,2503,267,249,stop,1240,4.318432
quill-120b,Steadfast,2239,334,307,stop,17322,4.163612
quill-120b,NimbusServe,1719,219,199,stop,81080,2.937014
quill-120b,NimbusServe,2269,304,277,length,5947,4.266397
quill-120b,NimbusServe,1777,337,308,stop,70195,3.215759
quill-120b,Steadfast,2573,346,325,stop,4211,4.318567
quill-120b,Coreline,2862,295,279,stop,2236,5.177071
quill-120b,Steadfast,2827,333,306,stop,3631,5.149710
quill-120b,Coreline,2852,358,336,stop,2211,4.919323
quill-120b,NimbusServe,2537,360,334,stop,5077,4.087871
quill-120b,Fastori,2337,251,233,stop,1206,3.933171
quill-120b,Steadfast,2137,327,304,stop,3664,3.854720
quill-120b,NimbusServe,1870,461,421,stop,7013,3.510478
quill-120b,Steadfast,2294,350,327,stop,22158,4.257399
quill-120b,Fastori,2099,307,281,stop,1438,3.932914
quill-120b,Steadfast,2678,298,276,stop,3964,4.348198
quill-120b,Fastori,2202,312,281,stop,1238,3.655897
quill-120b,Fastori,1987,294,272,stop,1508,3.643288
quill-120b,Coreline,2649,275,260,stop,2432,4.781252
quill-120b,NimbusServe,2523,378,351,stop,5606,4.175035
quill-120b,Fastori,2165,215,200,stop,1430,3.608839
quill-120b,NimbusServe,1882,304,283,stop,4686,3.383086
quill-120b,NimbusServe,2403,328,305,stop,88620,4.529927
quill-120b,Steadfast,2415,325,300,stop,4390,4.636467
quill-120b,Steadfast,1567,200,188,stop,4079,2.538373
quill-120b,Fastori,2643,315,296,stop,1591,4.567733
quill-120b,Fastori,3882,414,395,stop,1271,6.164473
quill-120b,Coreline,2968,333,304,stop,2058,4.961280
quill-120b,Steadfast,2900,209,191,stop,4294,4.415544
quill-120b,Fastori,1416,341,315,stop,1221,2.767854
quill-120b,Coreline,1579,394,368,stop,2380,3.091544
quill-120b,Fastori,2040,326,302,stop,1355,3.438534
quill-120b,Steadfast,2226,366,347,stop,3755,3.783286
quill-120b,Steadfast,1603,264,246,stop,4253,3.245650
quill-120b,NimbusServe,2761,248,231,stop,7258,4.902328
quill-120b,Fastori,2377,232,215,stop,1467,4.260860
quill-120b,Fastori,2484,266,248,stop,1435,4.515740
quill-120b,Coreline,2121,331,305,stop,3256,3.969605
quill-120b,Coreline,2030,314,291,stop,2385,3.376182
quill-120b,Coreline,2183,300,281,stop,2893,4.109703
quill-120b,Fastori,2072,383,361,stop,1389,4.100579
quill-120b,NimbusServe,2291,224,209,stop,6476,4.176858
quill-120b,NimbusServe,1567,326,306,stop,5556,3.326914
quill-120b,Steadfast,2889,315,296,stop,3424,5.087711
quill-120b,NimbusServe,2275,333,306,stop,55081,4.129185
quill-120b,Fastori,2638,254,241,stop,10563,4.481772
quill-120b,Steadfast,2375,255,240,stop,3036,4.359753
quill-120b,Fastori,3299,221,203,stop,1246,5.557715
quill-120b,Fastori,1908,400,374,stop,1199,3.911866
quill-120b,Steadfast,2170,349,323,stop,4781,3.704084
quill-120b,Coreline,2350,327,299,stop,2105,4.021120
quill-120b,NimbusServe,2319,307,287,stop,6071,3.683190
quill-120b,Fastori,3406,271,253,stop,1108,5.265745
quill-120b,NimbusServe,1351,303,283,stop,4676,2.668439
quill-120b,Steadfast,1032,285,270,stop,3749,2.309562
quill-120b,Coreline,3087,305,281,length,3109,5.057976
quill-120b,Fastori,3205,289,272,stop,1570,5.345539
quill-120b,NimbusServe,2282,324,302,stop,5510,3.817666
quill-120b,Coreline,2594,348,320,stop,2412,4.216730
quill-120b,Steadfast,1709,314,295,stop,4048,3.387937
quill-120b,Fastori,1646,462,432,stop,1458,3.874876
quill-120b,Fastori,2460,328,306,stop,1488,4.576846
quill-120b,NimbusServe,1740,289,268,stop,4966,3.456659
quill-120b,Fastori,2559,221,205,stop,1275,4.315161
quill-120b,Fastori,1891,240,223,stop,1501,3.299921
quill-120b,Coreline,2172,353,323,stop,1661,4.166689
quill-120b,NimbusServe,2664,372,352,stop,7244,4.784858
quill-120b,NimbusServe,2983,289,271,stop,5998,5.193005
quill-120b,Fastori,2977,317,296,stop,1406,4.902127
quill-120b,Steadfast,2141,456,421,stop,3924,4.393391
quill-120b,NimbusServe,2738,342,321,stop,5793,4.914612
quill-120b,Coreline,2654,262,239,stop,2604,3.993170
quill-120b,Steadfast,2788,283,270,stop,3741,4.477705
quill-120b,Coreline,2896,155,145,stop,2269,4.294079
quill-120b,Coreline,1775,242,222,stop,2540,3.389424
quill-120b,Fastori,1984,283,262,stop,1318,3.279999
quill-120b,Steadfast,2261,337,311,stop,3705,4.093384
quill-120b,Coreline,2027,318,299,stop,3076,3.738262
quill-120b,Coreline,2832,281,260,stop,2610,4.511573
quill-120b,Coreline,2362,226,213,stop,2639,4.293302
quill-120b,Coreline,2289,266,248,stop,2382,3.837134
quill-120b,Coreline,2009,383,352,stop,2897,3.855844
quill-120b,Fastori,1878,310,280,stop,1123,3.785429
quill-120b,Coreline,2662,257,237,stop,2493,4.186453
quill-120b,Steadfast,1996,319,292,stop,4210,3.816793
quill-120b,NimbusServe,3157,392,360,stop,5678,5.784466
quill-120b,Steadfast,2322,338,313,stop,4334,4.080131
quill-120b,NimbusServe,2060,351,328,stop,7564,4.078293
quill-120b,Steadfast,3082,371,341,stop,3727,5.316677
quill-120b,Coreline,2178,290,272,stop,2891,4.005440
quill-120b,Fastori,1677,339,316,stop,1006,3.161627
quill-120b,Fastori,2258,336,315,stop,1357,4.234713
quill-120b,Steadfast,2894,431,405,stop,5106,5.150699
quill-120b,Coreline,2638,236,219,stop,2382,4.164309
quill-120b,NimbusServe,2704,339,319,stop,6017,4.404346
quill-120b,Fastori,2743,302,284,stop,1252,4.384595
quill-120b,Coreline,3109,224,206,stop,2877,5.318613
quill-120b,Steadfast,1293,351,328,stop,3787,3.000633
quill-120b,Steadfast,2036,398,368,stop,3331,3.660155
quill-120b,Fastori,2588,302,278,stop,1712,4.063457
quill-120b,Steadfast,2175,327,299,stop,3441,3.544922
quill-120b,Coreline,1978,300,275,stop,2406,3.698829
quill-120b,Coreline,2554,323,297,stop,2681,4.340112
quill-120b,NimbusServe,3174,294,274,stop,7291,5.754476
quill-120b,Fastori,2085,215,202,stop,1525,3.797922
quill-120b,Fastori,2199,426,391,stop,1361,4.552795
quill-120b,Coreline,2894,329,305,stop,2631,4.859588
quill-120b,Steadfast,1590,302,286,stop,4618,3.151847
quill-120b,Coreline,2532,402,376,stop,1903,4.484052
quill-120b,Steadfast,1897,233,222,stop,4199,3.093451
quill-120b,Steadfast,1297,300,283,stop,3100,2.552185
quill-120b,Steadfast,2498,403,370,stop,2986,4.632621
quill-120b,NimbusServe,1723,324,301,stop,5661,3.275222
quill-120b,Coreline,2109,278,254,stop,1790,3.769473
quill-120b,Steadfast,1865,351,327,stop,3942,3.844536
quill-120b,Steadfast,1532,262,244,stop,4316,3.063741
quill-120b,Coreline,2090,311,292,stop,2601,3.711619
quill-120b,Fastori,2412,336,311,stop,1039,4.087347
quill-120b,NimbusServe,2309,399,365,stop,6679,4.540843
quill-120b,Fastori,2202,352,333,stop,1739,4.055987
quill-120b,Fastori,3247,397,377,stop,1404,5.494737
quill-120b,Coreline,1964,387,365,stop,2387,4.112386
quill-120b,Fastori,1786,270,252,stop,1493,3.293791
quill-120b,Steadfast,2391,260,241,stop,3804,4.249394
quill-120b,Coreline,1456,183,170,stop,2887,2.470891
quill-120b,Steadfast,3320,364,338,stop,4052,5.646464
quill-120b,Coreline,2822,410,378,stop,2111,4.861425
quill-120b,Steadfast,2586,288,268,stop,13079,4.833412
quill-120b,NimbusServe,1851,298,278,stop,5526,3.605090
quill-120b,Steadfast,1640,441,414,stop,4490,3.625063
quill-120b,Steadfast,3264,309,287,stop,4373,5.606470
quill-120b,Coreline,2506,244,224,stop,2373,4.236209
quill-120b,Coreline,3012,406,378,stop,2611,5.504770
quill-120b,Steadfast,1893,305,282,stop,3500,3.663348
quill-120b,Fastori,2051,303,281,stop,1444,3.911776
quill-120b,Coreline,2122,208,190,stop,2685,3.808822
quill-120b,Steadfast,2894,338,313,stop,2780,4.910958
quill-120b,NimbusServe,2819,267,247,stop,5303,5.089577
quill-120b,Fastori,2669,316,294,stop,1136,5.049086
quill-120b,Coreline,3039,319,300,stop,2567,4.890166
quill-120b,NimbusServe,2452,254,237,length,4580,4.150193
quill-120b,Coreline,2143,366,334,stop,1766,4.269093
quill-120b,Steadfast,2191,367,339,stop,3257,3.762627
quill-120b,Fastori,2059,236,218,stop,1456,3.228909
quill-120b,NimbusServe,1433,315,291,stop,6132,2.895689
quill-120b,Coreline,2328,307,286,stop,2332,3.975452
quill-120b,Fastori,3129,313,288,stop,1259,5.580947
quill-120b,Fastori,2358,354,329,stop,1721,4.068231
quill-120b,Steadfast,1954,255,240,stop,4240,3.158940
quill-120b,Fastori,2630,340,319,stop,1288,5.034001
quill-120b,Coreline,3286,374,356,stop,2539,5.546041
quill-120b,Fastori,2698,447,415,stop,1491,4.521771
quill-120b,Steadfast,2555,350,324,stop,3681,4.738106
quill-120b,Steadfast,2376,316,295,stop,3659,3.987159
quill-120b,NimbusServe,1884,321,301,stop,5695,3.348421
quill-120b,Steadfast,2001,350,328,stop,4776,3.616009
quill-120b,NimbusServe,2448,361,328,stop,5544,4.670238
quill-120b,Coreline,3203,258,241,stop,2155,5.572651
quill-120b,Fastori,2158,353,330,stop,1338,4.009945
quill-120b,Steadfast,1141,386,361,stop,4569,2.697300
quill-120b,NimbusServe,2163,273,260,stop,57284,3.988230
quill-120b,Coreline,2956,370,346,stop,3001,5.349939
quill-120b,Fastori,2044,362,333,stop,1388,4.206671
quill-120b,NimbusServe,3086,447,417,stop,6328,5.272405
quill-120b,Coreline,2037,238,218,stop,2562,3.274267
quill-120b,Steadfast,2436,393,366,stop,4367,4.842191
quill-120b,NimbusServe,2675,261,242,stop,6887,4.680804
quill-120b,Fastori,2526,325,295,stop,1847,4.450071
quill-120b,Fastori,1756,224,209,stop,1741,3.036456
quill-120b,NimbusServe,3085,291,274,stop,5551,4.773087
quill-120b,Steadfast,2086,256,240,stop,3083,3.966622
quill-120b,Coreline,1497,384,356,stop,2451,2.869804
quill-120b,Coreline,3640,371,348,stop,2381,6.421747
quill-120b,NimbusServe,903,372,359,stop,4634,2.460810
quill-120b,NimbusServe,2717,367,337,stop,6563,4.413874
quill-120b,Fastori,2719,369,343,stop,1614,4.329372
quill-120b,Fastori,2650,325,304,stop,1669,4.353691
quill-120b,NimbusServe,2289,243,230,stop,5404,3.761820
quill-120b,Steadfast,2896,188,173,stop,4140,4.771240
quill-120b,NimbusServe,2300,197,181,stop,7444,4.088660
quill-120b,Fastori,2261,243,227,stop,1504,3.775269
quill-120b,Coreline,2389,320,297,stop,8589,3.921775
quill-120b,Coreline,2707,309,287,stop,2270,4.233243
quill-120b,Coreline,2610,216,197,stop,2266,4.490527
quill-120b,Fastori,2442,201,193,stop,1822,3.716768
quill-120b,Fastori,2598,309,286,stop,1650,4.778521
quill-120b,Coreline,2306,338,320,stop,3109,4.381774
quill-120b,NimbusServe,2311,326,299,stop,5012,4.448972
quill-120b,Steadfast,2061,363,343,stop,4231,3.650972
quill-120b,NimbusServe,2168,273,247,stop,7427,3.670478
quill-120b,Steadfast,2987,251,237,stop,4201,4.514318
quill-120b,Coreline,2705,301,275,stop,2525,4.136838
quill-120b,Coreline,2854,429,390,stop,3197,4.756820
quill-120b,Coreline,2697,360,327,stop,2198,5.050470
quill-120b,Steadfast,2724,290,271,stop,3110,4.904672
quill-120b,NimbusServe,2057,320,290,stop,6207,3.780323
quill-120b,NimbusServe,2768,242,222,stop,103022,4.275705
quill-120b,Fastori,1694,229,215,stop,1339,2.896038
quill-120b,Coreline,1962,300,285,stop,3260,3.479047
quill-120b,NimbusServe,2326,374,349,stop,7619,4.576612
quill-120b,Fastori,2405,249,237,stop,1432,4.014050
quill-120b,NimbusServe,2428,294,272,stop,5810,3.959979
quill-120b,Steadfast,2379,251,231,stop,3820,3.890299
quill-120b,NimbusServe,2301,416,388,stop,5558,3.954845
quill-120b,Coreline,2896,337,321,stop,2419,4.585365
quill-120b,NimbusServe,2243,367,342,stop,104865,3.794065
quill-120b,Fastori,2448,263,242,stop,1486,4.428701
quill-120b,Fastori,2315,280,259,stop,1438,3.843941
quill-120b,Steadfast,3145,310,292,stop,3705,5.419387
quill-120b,Fastori,2667,239,220,stop,1426,3.941780
quill-120b,Steadfast,2246,296,274,stop,3594,3.569799
quill-120b,NimbusServe,3249,296,279,stop,6660,5.025894
quill-120b,Steadfast,2865,352,323,stop,2927,4.492990
quill-120b,Steadfast,1662,316,291,stop,4067,3.056643
quill-120b,Coreline,1797,360,330,stop,2092,3.426850
quill-120b,Fastori,1280,340,317,stop,1241,2.672119
quill-120b,NimbusServe,2358,365,336,stop,5635,4.109287
quill-120b,Fastori,2105,472,439,stop,1450,3.954975
quill-120b,NimbusServe,2654,372,345,stop,111375,4.463675
quill-120b,NimbusServe,3002,220,207,stop,5354,4.358342
quill-120b,Coreline,2574,262,241,stop,2619,4.524112
quill-120b,NimbusServe,3392,314,289,stop,86761,5.359114
quill-120b,NimbusServe,2912,335,312,stop,5706,5.033960
quill-120b,Steadfast,2270,425,396,stop,3570,4.604867
quill-120b,Fastori,2260,291,273,stop,1183,4.048234
quill-120b,NimbusServe,2113,276,259,stop,85876,3.677642
quill-120b,Coreline,3242,242,228,stop,1564,4.930338
quill-120b,Coreline,1504,317,289,stop,1972,2.847935
quill-120b,Coreline,2608,232,214,stop,2932,4.115045
quill-120b,NimbusServe,1791,410,385,stop,7160,3.373411
quill-120b,Steadfast,2032,307,285,stop,4093,3.602449
quill-120b,Steadfast,2639,336,316,stop,4621,4.248144
quill-120b,Coreline,2360,330,303,stop,3053,3.982082
quill-120b,Coreline,2377,372,337,stop,2662,4.470746
quill-120b,Fastori,2090,354,321,stop,1458,4.185659
quill-120b,Coreline,2743,275,258,stop,3296,5.042276
quill-120b,NimbusServe,2905,328,306,stop,6979,4.915593
quill-120b,Coreline,1531,287,264,stop,2550,3.062398
quill-120b,Coreline,1911,383,350,stop,2834,3.356223
quill-120b,NimbusServe,2801,208,191,stop,6163,4.897418
quill-120b,NimbusServe,2069,287,259,stop,5592,3.620718
quill-120b,NimbusServe,2558,335,314,stop,89809,4.859724
quill-120b,Coreline,1980,339,315,stop,2120,3.916614
quill-120b,NimbusServe,2780,310,290,stop,5597,4.482508
quill-120b,Steadfast,2058,378,348,stop,3216,4.128468
quill-120b,Steadfast,2823,358,338,stop,3367,4.876449
quill-120b,Fastori,2640,360,332,stop,1498,4.202382
quill-120b,Coreline,2843,336,306,stop,2682,4.889018
quill-120b,Fastori,1422,306,284,stop,1156,2.633500
quill-120b,Steadfast,2656,314,298,stop,5088,4.930834
quill-120b,Fastori,2332,429,396,stop,1424,4.422419
quill-120b,NimbusServe,2454,342,308,stop,5687,4.016367
quill-120b,Fastori,3201,368,346,stop,1018,5.498878
quill-120b,Fastori,3022,262,246,stop,1252,4.825120
quill-120b,Steadfast,2192,393,370,stop,4586,3.801113
quill-120b,Fastori,2594,287,266,stop,1388,4.305783
quill-120b,Steadfast,2580,336,309,stop,2914,4.664908
quill-120b,Fastori,2948,309,284,stop,1303,5.232375
quill-120b,Coreline,1281,305,287,stop,2743,2.855150
quill-120b,Steadfast,2322,262,241,stop,3581,4.288225
quill-120b,Fastori,1977,370,339,stop,1292,3.668956
quill-120b,Fastori,3012,346,327,stop,1830,4.854978
quill-120b,Fastori,1647,370,346,stop,1073,3.002882
quill-120b,Steadfast,2457,351,325,stop,4188,4.114127
quill-120b,NimbusServe,1655,398,367,stop,5284,3.595602
quill-120b,NimbusServe,923,325,304,stop,112759,2.162862
quill-120b,Fastori,2312,369,347,stop,1672,3.999638
